AL-X,AL-Y,AL-Z,AG-X,AG-Y,AG-Z,Gravity-X,Gravity-Y,Gravity-Z,RR-X,RR-Y,RR-Z,RV-X,RV-Y,RV-Z,User
-5.820164,-3.0488129,-0.1083686,-0.016759412,-10.81461,2.3295584,3.646886,-9.070347,-0.77423257,0.7489208,1.3115277,-0.6096435,-0.3115483,-0.60344356,0.45464045,1
-3.8527875,3.2715902,0.4198907,-1.8986019,-11.336545,-0.12449849,3.898507,-8.99802,-0.087621,-0.7519751,0.16554448,0.5491679,-0.3368852,-0.6113155,0.44599134,1
-5.4930453,3.5871243,-1.0113176,0.07182605,-5.2026005,-0.17477672,4.042467,-8.902244,0.76086867,-0.38423425,-0.64996064,-0.24862215,-0.28171468,-0.619895,0.467977,1
-4.4614525,-0.07361889,-5.5420895,-1.7621324,-5.839458,-1.1420342,3.7706354,-9.04929,0.25108373,1.3139712,-0.8582657,-0.50762904,-0.20116578,-0.63070637,0.5097188,1
-3.1792674,2.3551016,1.6403356,-0.1388637,-8.1642275,-3.8402996,4.2635894,-8.802466,0.71327806,1.1325442,-1.0219775,-0.77640975,-0.12273661,-0.6331116,0.5305558,1
-4.6706038,-2.1701603,-2.3652773,0.59136784,-6.694188,1.8914193,4.786092,-8.473329,1.2109605,0.9957104,-0.71776664,-0.6469063,-0.08346801,-0.62253493,0.5380028,1
-5.188318,-1.4865503,-1.1582881,-0.40701428,-10.972627,-1.6519991,5.553693,-7.91238,1.6495851,0.11056661,0.16432275,-0.25534168,-0.15133998,-0.6392241,0.5129703,1
-9.669325,0.22220421,-3.6032538,-0.40222588,-9.959879,0.05267244,5.9833345,-7.489316,2.0688767,-1.9559906,-1.0732902,1.2809844,-0.2230677,-0.7010428,0.5018266,1
-8.547524,-5.5471125,-3.6418672,-4.1156325,-7.690176,-1.9536686,5.405282,-8.0714855,1.3432903,-1.4062119,0.87781334,1.6132951,-0.29850516,-0.68129635,0.47326785,1
-0.3176036,-13.461964,2.0157747,-2.56419,-13.036428,-1.5729905,4.05947,-8.890304,-0.80846393,0.16798794,0.9841039,-0.20891592,-0.28307396,-0.6502158,0.46395627,1
-5.254177,-0.09034729,0.8611364,5.0876784,-21.53345,3.359065,3.5357406,-9.087206,-1.0448014,0.75502944,1.6389514,-0.5119051,-0.31534424,-0.6331777,0.45038754,1
-2.1997762,6.5780826,0.46540457,-1.1947067,-8.980651,0.05267244,4.194351,-8.864229,-0.057103697,-0.6420194,0.049480084,0.3378085,-0.30169708,-0.6565806,0.45128068,1
-8.259706,-3.6909647,-5.909247,1.3359646,-2.5091233,-0.5793968,3.9799533,-8.962718,-0.006982114,1.0928379,-0.70554936,-0.8197812,-0.23123336,-0.65165067,0.48491123,1
-0.45329428,-17.347164,4.749896,-4.0653543,-12.555194,-5.9663506,4.073274,-8.910141,-0.43383157,1.3133603,-1.0195341,-0.16676621,-0.15663913,-0.6446151,0.5147668,1
-5.543314,-2.649065,2.9716854,2.087744,-22.876596,3.4093432,4.6448436,-8.626216,0.4291893,1.2315043,-0.6169739,-0.8753699,-0.09472368,-0.63781095,0.5301187,1
-6.4274187,-0.21111107,-1.5427814,-1.1540052,-11.35091,3.3087866,5.2848783,-8.176711,1.1755338,0.63407815,-0.20586158,-0.48991394,-0.107456006,-0.6462051,0.5145165,1
-5.8511276,0.8800726,-1.667454,-1.448492,-7.656657,-0.9624691,5.876388,-7.681702,1.6216975,-1.6957619,0.6291912,0.5705481,-0.17843144,-0.6871857,0.496606,1
-10.245806,-1.9118638,-3.312004,-0.7613561,-7.4723034,-0.7062895,5.9751368,-7.6337214,1.4813597,-1.5876387,-1.2791518,1.7745636,-0.2764611,-0.6908215,0.48177293,1
-9.590382,-3.125821,0.8410158,-4.462792,-9.883265,-1.661576,4.9918914,-8.440681,-0.07966858,-0.7996226,1.6939293,0.7812967,-0.31594977,-0.6554572,0.46287894,1
-4.738106,-4.930935,-1.933855,-2.920926,-10.386047,2.846706,3.658961,-9.037397,-1.0525503,0.9059132,0.8698721,-0.5180137,-0.3077187,-0.6157408,0.45805293,1
-4.3030014,1.4836912,0.3103478,-0.33039984,-12.634202,-1.6065093,3.6398833,-9.087797,-0.5775801,-0.61086524,0.321926,0.4129449,-0.32758448,-0.6209349,0.45275885,1
-3.8338137,5.01526,-0.26278472,-0.7350199,-7.2592196,-0.5530606,4.0281286,-8.926424,0.5133289,-0.56321776,-0.059253927,0.1001819,-0.2887147,-0.62888175,0.46247646,1
-6.221217,-1.4548349,-7.6265025,-0.25378537,-4.429273,-0.9935937,3.7852283,-9.045602,0.13980828,1.2950343,-0.45937067,-0.9786061,-0.22249104,-0.6288753,0.5004045,1
-1.5610149,-2.554305,-1.51408,-2.1930888,-10.381259,-7.1131735,4.218349,-8.843292,0.41485214,1.1991285,-1.0555751,-0.593761,-0.14717595,-0.62597805,0.52081317,1
-5.408267,-2.6153574,-1.2264864,2.2242134,-11.599907,-1.3742718,4.6238246,-8.580582,1.0789982,1.0140363,-0.7629707,-0.8240572,-0.105047934,-0.62226605,0.53131276,1
-2.6605792,2.1401792,-0.66719556,-1.1899183,-11.45865,-0.81163436,5.390018,-8.015014,1.6963679,0.08674286,0.065973446,-0.19120082,-0.15706135,-0.64306486,0.5057138,1
-7.5543766,-0.9560604,-3.951706,1.9632454,-6.4404025,0.41180268,5.8034697,-7.6490207,1.9956512,-1.9101756,-0.24862215,1.4172074,-0.23038791,-0.69201565,0.5023505,1
-8.214431,-5.3898015,-3.832004,-2.1643584,-8.971074,-2.255338,5.4197135,-8.082569,1.2120886,-1.3836098,0.68661255,1.6566665,-0.30974603,-0.67288494,0.47709048,1
-1.6632111,-11.96887,2.3241472,-2.4109612,-13.038822,-1.8363527,4.0333943,-8.916788,-0.6269243,-0.095294975,1.2925909,-0.021380283,-0.29871956,-0.64132357,0.47234923,1
-4.622368,-0.88986206,1.0650632,3.7565024,-20.05144,3.5362358,3.3431704,-9.169549,-0.9554963,0.915687,1.0103711,-0.65301496,-0.32137257,-0.6232764,0.46137068,1
-3.5490718,6.0906057,1.6330554,-0.58897364,-9.80665,0.4381389,3.8450246,-9.021423,-0.010381109,-0.98349303,0.5510005,0.30970868,-0.3278851,-0.63595563,0.44828415,1
-6.722855,-0.9049368,-4.0334253,-0.20590134,-3.0789435,0.6775591,3.7610493,-9.05365,0.23731998,0.6591236,-0.88086766,-0.39584067,-0.2606538,-0.63345516,0.48229823,1
-4.355916,-7.3225584,-1.0380126,-2.8778305,-9.92636,-4.0438066,3.7803848,-9.0456705,-0.2344418,1.2986995,-0.8881981,-0.24251351,-0.1808628,-0.64022076,0.5190651,1
-4.850593,0.49837017,4.5775237,0.25857377,-13.081918,-2.8299465,4.2902994,-8.802628,0.52677,1.2858714,-0.8081747,-0.7293731,-0.1109647,-0.63299346,0.53676105,1
-5.573591,-1.717495,-2.214682,-0.4285621,-9.289502,4.201824,4.8267226,-8.470831,1.0574393,0.90285885,-0.46792278,-0.7360926,-0.08474763,-0.6323962,0.5363931,1
-6.0836782,-0.21293831,-1.232216,-1.0749966,-9.792285,-1.8219875,5.6192775,-7.8537917,1.7064772,-1.1276573,0.25778514,0.3304781,-0.16196394,-0.67417806,0.51348054,1
-9.665478,-1.1196761,-3.09272,-1.1252748,-8.001422,-0.22984336,5.960376,-7.571319,1.8219354,-1.6792686,-1.6371188,1.7379116,-0.25469312,-0.69206583,0.4997948,1
-8.807081,-5.4100423,-1.2162024,-3.928885,-9.296685,-1.2090719,5.05378,-8.39566,0.3775883,-0.94806284,1.5711454,1.0140363,-0.29784098,-0.667166,0.47435313,1
-2.678732,-6.632744,-1.050359,-2.4947581,-11.951855,1.2090719,3.6697652,-9.053422,-0.8595272,0.54000485,1.0067059,-0.5296202,-0.30186033,-0.63154227,0.46535495,1
-3.6410348,2.47655,-0.4117939,1.9776106,-14.113819,-0.92176765,3.6550717,-9.07584,-0.663316,-0.6719518,0.5119051,0.38423425,-0.32413024,-0.6339539,0.45358562,1
-4.931181,5.3145494,-0.35182548,0.25857377,-6.2608376,-1.1923125,3.955178,-8.971524,0.19681378,-0.71776664,-0.19181168,0.09468412,-0.28838298,-0.64793247,0.46585816,1
-5.5018325,-1.3929749,-6.5677843,-1.2761095,-3.7612908,-1.0151415,3.7810922,-9.04738,-0.13646892,1.2388347,-0.1826487,-0.91813046,-0.21810442,-0.644702,0.50917536,1
-2.0548728,-0.96756554,-1.6448172,-1.5466543,-10.364499,-6.3709707,4.0894723,-8.913092,-0.058472063,1.2901474,-1.3127494,-0.5589417,-0.13599719,-0.6395426,0.5324606,1
-5.083066,-1.8416624,-0.5376842,1.7262194,-10.014946,-1.7812861,4.4832673,-8.691954,0.7215689,1.0531317,-0.8228355,-1.0531317,-0.08593354,-0.63667554,0.5423923,1
-2.4769263,3.1182523,-1.0256325,-0.9935937,-10.754754,-0.59615624,5.3227057,-8.112816,1.4217695,0.08368854,0.002443461,-0.27000242,-0.13177794,-0.6576169,0.51351726,1
-7.520583,-0.6786928,-4.335513,2.006341,-5.5737014,-0.30406362,5.845955,-7.6854496,1.7114503,-2.1600194,-0.172264,1.1997393,-0.19781803,-0.71218157,0.50383735,1
-7.9815826,-4.1610603,-2.9708004,-2.1978772,-8.791509,-2.9137435,5.5762224,-8.006729,0.9840888,-1.1673635,0.16737708,1.5528195,-0.27830487,-0.6907933,0.48440024,1
-3.8667624,-9.583471,2.9232483,-2.135628,-11.84651,-1.2593501,4.289046,-8.772034,-0.9087731,-0.027488936,1.5418239,-0.108123146,-0.27607477,-0.6488571,0.4734384,1
-5.9578047,-1.4512072,1.2056541,1.70946,-17.5902,3.9073372,3.5751739,-9.068609,-1.0718466,0.79901177,1.5937474,-0.5705481,-0.316349,-0.6238207,0.4659482,1
-3.1522617,6.1506295,1.3508365,-1.9416976,-10.556035,0.2657564,4.153967,-8.883243,0.054272857,-0.7855727,0.66889745,0.59681535,-0.33003086,-0.6327744,0.45377094,1
-7.359803,-1.9505205,-5.517841,0.35434186,-2.6384103,0.46926352,3.7964127,-9.03821,0.26157823,0.34330627,-0.77946407,-0.47219884,-0.25953686,-0.6279691,0.48574388,1
-1.0478692,0.2826147,-2.322986,-3.205836,-10.833763,-5.463568,3.6488209,-9.10082,-0.17764789,1.3567317,-1.0555751,-0.05131268,-0.18580933,-0.6321651,0.5196885,1
-3.9457018,2.076232,4.247791,2.7509377,-11.190498,-1.6687586,4.28613,-8.794561,0.6746733,1.3426818,-0.9059132,-0.9236283,-0.101170845,-0.6318724,0.53861654,1
-5.866303,-2.125393,-3.1263359,-0.22984336,-7.8290396,4.6950297,4.8491163,-8.425485,1.291383,0.8735373,-0.6988298,-0.5552765,-0.0865147,-0.63296354,0.5327879,1
-4.786867,0.39533234,-1.6960031,-0.9816227,-9.92636,-2.3942018,5.7236624,-7.762686,1.7750369,-1.4361442,0.539394,0.5308419,-0.16444734,-0.68407464,0.5121578,1
-11.36919,-1.107832,-3.9896736,-0.02873042,-7.632715,-0.11971009,5.985819,-7.5560193,1.8019203,-1.8747455,-1.5308284,1.8924606,-0.2610817,-0.7021209,0.495087,1
-6.56761,-3.9098125,-0.22174716,-5.695806,-9.155427,-2.1930888,4.9578304,-8.460538,0.09804595,-0.8552113,1.3994923,0.88697636,-0.2962212,-0.6767515,0.47533444,1
-2.817414,-6.658846,-0.478724,-0.581791,-11.465832,1.5801731,3.5263903,-9.071775,-1.1991057,0.9914343,0.9138544,-0.7715228,-0.28867784,-0.60414535,0.4614709,1
-3.6341293,2.8875523,-0.2015022,2.1404164,-15.119384,-0.38067806,3.5807068,-9.08538,-0.8971043,-0.79779,0.5216789,0.9914343,-0.3205778,-0.622019,0.45262143,1
-4.124191,6.719908,0.8013363,-0.107739076,-6.184223,-1.400608,4.2834105,-8.763312,1.0134879,-0.52290064,-1.1191051,-0.1020145,-0.27398604,-0.6299052,0.46735924,1
-6.639305,-4.2395973,-8.615079,-0.5434838,-2.3654714,-0.095768064,3.8844888,-8.999667,0.29518065,1.427592,-0.43310347,-0.68539083,-0.19664444,-0.631393,0.50629467,1
-5.8166094,3.6725683,-1.0924498,-0.641646,-12.054806,-7.371747,4.3641896,-8.7646675,0.5521353,1.1582005,-1.196685,-1.1307116,-0.11186088,-0.6264726,0.52675676,1
-6.229273,-1.8655882,-1.8857057,-2.6527755,-5.104438,0.6703765,4.901425,-8.404488,1.2292402,1.0262536,-0.7257079,-0.84482664,-0.06738615,-0.624874,0.5307037,1
-3.1871765,0.7358594,-1.1693852,-2.3511062,-11.085154,-1.7741034,5.7683063,-7.708688,1.8636405,-0.48441613,0.30848694,-0.008552114,-0.14255567,-0.6543919,0.5006324,1
-8.210392,-0.40286732,-5.012016,0.4261679,-8.925584,-0.021547815,6.2676835,-7.255765,2.0592315,-1.7244726,-1.409877,1.5815301,-0.23050785,-0.68866867,0.4942319,1
-10.424017,-8.404708,-4.6928535,-2.8443117,-8.420407,-2.9281087,5.639697,-7.9590163,1.0090877,-1.0543534,1.5741998,1.2974777,-0.28928426,-0.66022825,0.47026983,1
-4.308521,-11.9487705,0.49925935,-3.9193082,-15.861587,-2.2266076,4.2198586,-8.835972,-0.5373732,0.5870415,0.8772025,-0.3640757,-0.2743948,-0.61780614,0.46573186,1
-4.1671863,1.3516974,0.36499065,1.3311762,-19.907787,1.508347,3.9252162,-8.978613,-0.38416064,0.43310347,1.8173242,-0.119729586,-0.30909297,-0.6079281,0.45979583,1
-4.250828,6.1031766,0.048972398,0.05267244,-7.4842744,-0.17238252,4.4132686,-8.716734,0.84382397,-0.3005457,-0.15149458,0.017104227,-0.2893229,-0.6249865,0.45761624,1
-9.7116375,-7.180765,-7.7965856,-0.32561144,-2.8754363,-0.33518824,3.9940016,-8.930296,0.68420917,1.3860532,-0.08368854,-0.8509353,-0.22568072,-0.61238164,0.49201363,1
-3.1943383,-11.389294,0.7571003,-5.2983685,-15.897499,-6.9527617,4.296906,-8.800753,0.5037497,1.3707817,-1.2095132,-0.22724187,-0.14233167,-0.61223656,0.5150481,1
-6.552244,-1.6834564,1.1290958,0.79966336,-20.31959,1.4413095,4.742534,-8.459846,1.4525013,1.2803736,-0.48991394,-0.97433007,-0.07650919,-0.6032917,0.52713877,1
-3.042651,3.4894829,-2.38624,-2.255338,-10.484209,1.6328455,5.560215,-7.8115745,2.0575936,0.5510005,-0.23335053,-0.5412266,-0.094326,-0.60499096,0.5206713,1
-6.9751883,-0.6902356,-2.833315,1.6998832,-4.9703627,-0.93373865,6.2322683,-7.1280823,2.553367,-1.7641789,1.0647382,1.1777482,-0.1729018,-0.6675137,0.5114838,1
-10.340718,-3.490202,-3.6139984,-1.4149733,-8.50181,-0.7757214,6.0965786,-7.2789397,2.4533992,-1.8466456,-0.72021013,1.8839084,-0.27378187,-0.6623394,0.49290523,1
-3.7885683,-3.9426837,-1.5268431,-3.8905778,-10.259154,-1.3263878,4.9784966,-8.435253,0.48112172,-0.6133087,1.1435398,0.48197266,-0.28504148,-0.636116,0.4773961,1
-5.924473,-4.025201,-0.81304425,0.641646,-10.879252,1.8866309,3.816413,-9.030235,-0.2454273,0.7012733,1.2052372,-0.81183994,-0.3016148,-0.5958258,0.46475115,1
-3.6440303,3.6839828,-0.56620705,-1.2378023,-11.932701,0.36152446,3.936008,-8.980554,0.16694881,-0.6921103,0.02321288,0.45631635,-0.31656224,-0.6083892,0.45708746,1
-6.232047,4.450724,-2.0870986,0.17477672,-5.2863975,-0.7326257,4.0878935,-8.843934,1.1155057,-0.3817908,-0.91446525,-0.29932398,-0.26191387,-0.61423516,0.46851653,1
-3.5970821,0.05960846,-6.7706103,-2.5785553,-4.8865657,-1.9201498,3.9196863,-8.970411,0.5815525,1.3347405,-0.6579019,-0.35979962,-0.19059253,-0.6205559,0.5084318,1
-4.209385,2.7646403,0.385705,0.9576807,-8.1163435,-4.7165775,4.5619674,-8.615816,1.0613995,1.1569787,-0.7849618,-0.8063421,-0.11374284,-0.61802936,0.52502966,1
-6.577885,-2.3089266,-3.7045982,-1.1851299,-6.6486983,2.1883004,4.985331,-8.303086,1.5413089,0.9492846,-0.66889745,-0.6249151,-0.07700559,-0.61209404,0.5307599,1
-4.827314,-1.0678196,-0.6746079,-2.207454,-11.039664,-2.60968,5.786207,-7.6446605,2.061403,0.03726278,0.26083946,-0.16432275,-0.13880755,-0.63126093,0.50971246,1
-9.032744,-0.23226309,-3.5865095,-0.050278235,-9.155427,0.7182605,6.1748767,-7.2495613,2.342044,-1.7739527,-1.4740179,1.3164146,-0.2122321,-0.6853624,0.5074748,1
-9.119745,-6.560194,-3.6971622,-3.3087866,-8.034941,-1.6065093,5.642736,-7.856719,1.613039,-1.2938126,1.3591752,1.6884315,-0.29014432,-0.6618069,0.48052883,1
-2.140019,-12.386256,2.1099446,-3.0669725,-14.408306,-2.111686,4.3020215,-8.807902,-0.28957215,0.09590584,1.2681563,-0.24129178,-0.28129664,-0.6191734,0.46842438,1
-4.390607,-0.55342674,0.97670805,3.502717,-20.242975,3.7229836,3.7154648,-9.06513,-0.43486735,0.79412484,1.7336355,-0.47586402,-0.31479293,-0.6013255,0.46293792,1
-4.3140154,5.938303,0.60246146,-0.088585466,-9.361329,0.6871359,4.26464,-8.800135,0.73543024,-0.6224717,0.13072516,0.2302962,-0.29841486,-0.6295306,0.45785838,1
-8.523925,-2.897935,-6.2013927,-0.59855044,-3.1268275,0.16759412,3.8653793,-8.979683,0.771058,1.0262536,-0.7330383,-1.028697,-0.23272222,-0.6228138,0.49205044,1
-0.9827604,-17.44991,1.8673522,-4.259285,-11.69807,-5.4659624,4.139212,-8.885656,0.2871347,1.2125676,-0.84665924,-0.16310102,-0.15800455,-0.6209986,0.51757956,1
-6.9763412,-3.968813,3.5795012,2.882619,-26.429592,2.6384103,4.61898,-8.575773,1.1364596,1.3414601,-0.5552765,-0.89736104,-0.0859443,-0.61214614,0.53068805,1
-4.240696,1.8791909,-2.4460878,-2.837129,-12.854469,3.8666358,5.3021817,-8.061209,1.7533365,0.84665924,-0.118507855,-0.5900958,-0.077454776,-0.6096192,0.5291333,1
-4.6633162,1.5871844,-1.2453742,0.18435353,-7.2592196,-1.3958195,6.0676055,-7.3490257,2.3122253,-1.2241739,0.59131753,0.5876524,-0.15116896,-0.66892797,0.51108104,1
-10.061134,-2.428894,-4.208433,0.45489833,-6.579266,0.45250413,6.2308245,-7.165996,2.4486125,-1.9388863,-2.2119431,1.7971655,-0.23778541,-0.6931834,0.49756017,1
-9.542006,-5.2551227,-1.4382594,-3.9193082,-9.600749,-1.9273324,5.405467,-8.136207,0.86802906,-0.8875872,1.3567317,1.097114,-0.28587887,-0.6626026,0.47676265,1
-4.3663836,-7.876214,-1.9190836,-2.825158,-11.259931,1.5514427,3.9892254,-8.929086,-0.72657824,0.8136725,1.178359,-0.6017023,-0.2823254,-0.6086367,0.46601743,1
-4.628477,2.864573,0.5637725,0.35434186,-14.84405,-1.2282255,3.8497057,-9.01023,-0.40734747,-0.37018433,1.1294898,0.5235115,-0.31713054,-0.5981114,0.45845145,1
-4.6876764,5.945652,-0.06909868,-0.6512229,-5.5760956,-0.19632454,4.304811,-8.756877,0.977797,-0.4129449,0.005497787,-0.17287487,-0.2834447,-0.6195659,0.45768264,1
-7.3861485,-6.0392895,-9.103717,-0.8595184,-3.2202013,-0.5650316,3.902788,-8.959353,0.81769764,1.3255776,-0.13316862,-0.6230826,-0.22499338,-0.6128962,0.4984075,1
-1.7001224,-4.6325293,-0.999657,-2.3942018,-13.491326,-7.747637,4.397259,-8.737366,0.7021014,1.1050552,-1.2864822,-0.5491679,-0.14365008,-0.61978,0.5187698,1
-7.301426,-1.3972902,-0.11073357,2.6408045,-10.263943,-1.3982137,4.6570125,-8.508297,1.4462106,1.2241739,-0.77396625,-0.7806858,-0.085649945,-0.61158186,0.5330032,1
-2.430405,2.537158,-2.612187,-2.8299465,-9.92636,0.107739076,5.4802184,-7.9150786,1.8679198,0.4129449,-0.14660765,-0.54611355,-0.1049809,-0.6077337,0.5263586,1
-7.532049,-0.79981565,-3.400209,2.2266076,-5.971139,-1.1659763,6.042532,-7.3650784,2.3267596,-1.6957619,0.7464773,1.0616838,-0.17198451,-0.67213583,0.50972694,1
-10.131828,-3.0784297,-3.5094953,-2.0518308,-8.714894,-1.532289,5.8928914,-7.47918,2.3465106,-1.7947221,-0.5907067,1.8668042,-0.27342284,-0.6667216,0.49077693,1
-0.90576935,-5.394443,-0.53170574,-4.0892963,-10.443508,-1.1827357,4.987436,-8.43576,0.3658809,-0.54305923,1.3787229,0.42821655,-0.29077795,-0.6361983,0.47288024,1
-6.4167743,-5.005289,0.4984259,4.987122,-12.873623,1.8148049,3.7724397,-9.044122,-0.37809974,0.634689,1.3359623,-0.7067711,-0.30955374,-0.5947089,0.460411,1
-3.324724,4.7920194,-0.2372101,-1.4293385,-13.441049,0.8643068,3.9888248,-8.956318,0.20986089,-0.6389651,-0.20769419,0.46792278,-0.32353228,-0.6064066,0.45304474,1
-6.426122,3.9189177,-1.718208,0.44771573,-4.2521024,-0.61530983,3.9911926,-8.9028,0.9904279,-0.8698721,-0.63224554,-0.23457226,-0.27737248,-0.6155291,0.46214673,1
-3.2106829,2.0625653,-5.237742,-2.4372973,-5.0374002,-1.508347,3.8778875,-8.991074,0.5412848,1.3402383,-0.3494149,-0.44409904,-0.20975204,-0.6131168,0.5100268,1
-3.9832323,0.7238951,-0.5364964,0.5602432,-7.8290396,-5.410896,4.3731604,-8.744997,0.75555944,1.1044444,-1.2412782,-0.7049385,-0.12258842,-0.6173232,0.5275349,1
-6.580614,-1.3633223,-1.6821156,-0.033518825,-7.831434,-1.508347,4.6273284,-8.508967,1.5348417,1.0928379,-0.8949176,-0.8784242,-0.07177095,-0.6183846,0.5368703,1
-2.0966573,1.2545362,-2.2315543,-2.3175871,-10.496181,-1.1731589,5.5515437,-7.832423,2.0009751,0.25473082,0.002443461,-0.51007247,-0.09785764,-0.63028145,0.5193127,1
-7.687172,-1.1889286,-3.731983,2.2361844,-7.6973586,-0.31124622,6.150307,-7.3129945,2.2055047,-2.1325307,0.44959682,1.1893547,-0.17264983,-0.6876848,0.5122921,1
-10.392833,-3.2047334,-2.6771624,-2.3343468,-9.114726,-1.4891934,6.034183,-7.511311,1.8273551,-1.6242907,-0.14844026,1.8099937,-0.27042368,-0.679056,0.49289683,1
-5.5433717,-5.951285,0.32263803,-4.1132383,-10.915166,-0.39264908,4.801453,-8.550651,-0.053314827,-0.37873647,1.1630874,0.258396,-0.2777534,-0.6444028,0.4750864,1
-6.8820143,-2.7954712,-0.040059038,0.31603462,-15.861587,2.9640217,3.6723897,-9.06823,-0.67167705,0.84482664,1.5754215,-0.743423,-0.30622852,-0.60548097,0.46276867,1
-3.377903,5.285391,0.7147727,-2.0709844,-11.166556,0.08140286,4.1222963,-8.896903,0.14902328,-0.45142943,-0.1441642,0.44165558,-0.3312344,-0.6188797,0.44930527,1
-7.48615,2.937735,-2.5623786,0.4237737,-3.0789435,0.19632454,3.995417,-8.922067,0.7770184,-0.009773844,-0.95111716,-0.29443705,-0.27127406,-0.62211823,0.46979746,1
-2.046537,2.5558844,-2.7737827,-3.5362358,-6.7133417,-2.9616275,3.7889805,-9.043986,0.14262217,1.5057828,-0.7959574,-0.1777618,-0.19526537,-0.6235204,0.5133086,1
-4.624557,4.597954,3.077579,1.9488802,-6.3661823,-1.9967642,4.388418,-8.735882,0.7723574,1.210124,-0.96761054,-0.97127575,-0.11158132,-0.6193191,0.53127193,1
-6.0739365,-4.808117,-2.1825423,-0.8355764,-4.4460325,3.2202013,4.8388085,-8.408394,1.4336107,1.1374311,-0.6462954,-0.7831292,-0.06719872,-0.61061436,0.53428376,1
-4.5945997,-1.5251493,-1.2636224,-1.685518,-13.543999,-1.4101849,5.7273383,-7.6946607,2.0396552,0.051923547,0.09101892,-0.22052236,-0.13287887,-0.6356763,0.5150046,1
-9.15823,0.41149902,-4.0866976,0.24420857,-9.933543,0.16998832,6.2499933,-7.1639833,2.405266,-1.6804903,-1.5381587,1.2974777,-0.20861118,-0.6891337,0.5062098,1
-9.451041,-6.8636446,-3.784326,-3.430891,-7.2831616,-2.0470424,5.633359,-7.8790674,1.5349135,-1.3567317,1.4172074,1.6798794,-0.28630075,-0.6630692,0.47947076,1
-0.3158369,-13.391021,1.2184184,-3.2010477,-14.027628,-1.3790601,4.344773,-8.784233,-0.3613532,0.13805555,1.3384057,-0.24740042,-0.2777213,-0.6218614,0.4689309,1
-4.6129236,-0.12938023,1.1322862,5.317522,-21.270088,2.753332,3.790303,-9.034602,-0.42421386,0.83077675,1.328021,-0.6078109,-0.3149231,-0.6059894,0.4615975,1
-3.661016,6.343519,0.44576168,-0.2681506,-8.913613,0.770933,4.30484,-8.782697,0.70920277,-0.7483099,0.09896017,0.6010914,-0.3138669,-0.62636375,0.45445076,1
-6.74932,-2.8459406,-7.427333,0.17477672,-2.8323407,0.06703765,3.9379594,-8.951976,0.7245593,1.1227703,-0.8026769,-0.77457714,-0.24291715,-0.6236461,0.49027553,1
-2.0941505,-14.499095,0.5620301,-2.087744,-10.053253,-6.0357823,3.9037652,-8.995128,0.13682489,1.3390167,-1.0763446,-0.09712757,-0.16852361,-0.62579,0.52009404,1
-4.6292086,-0.5266123,4.8455086,1.7238252,-18.540697,-1.2569559,4.47306,-8.674848,0.9534955,1.3072516,-0.7324274,-0.95417154,-0.09358451,-0.6197052,0.53424907,1
-5.241599,-1.0815239,-2.4474773,-0.89782566,-10.3214035,4.673482,5.1090627,-8.222332,1.5688025,0.72509706,-0.5186246,-0.6096435,-0.07732851,-0.6183742,0.53357106,1
-5.077938,0.36935043,-1.7723097,-0.47884035,-9.083601,-1.4149733,5.9141436,-7.53472,2.1026907,-1.1899655,0.5186246,0.6084218,-0.15441136,-0.66079384,0.51849866,1
-9.845423,-0.7252755,-3.8217275,-0.10295067,-7.666234,-0.09816227,6.125537,-7.3385463,2.189504,-1.6578883,-1.5858061,1.6792686,-0.2495262,-0.67739314,0.5030087,1
-7.480655,-4.275726,-0.4034294,-3.8019924,-8.444349,-1.4101849,5.1724353,-8.295531,0.77489483,-0.9211848,1.2632693,0.7812967,-0.28321543,-0.65886056,0.48088428,1
